0.00574329	0.0729669	0.000851035
0.00738423	0.0698466	0.000480645
0.00902518	0.0620124	0.000341909
0.0106661	0.05221	0.000262737
0.0123071	0.0423831	0.000209953
0.013948	0.0328345	0.000170069
0.0155889	0.0240504	0.000132218
0.0172299	0.0175189	0.000107453
0.0188708	0.012226	8.94E-05
0.0205118	0.00822124	7.50E-05
0.0221527	0.00576067	6.50E-05
0.0237936	0.00426372	5.79E-05
0.0254346	0.00347801	5.32E-05
0.0270755	0.00319258	5.03E-05
0.0287165	0.00310174	4.84E-05
0.0303574	0.00319359	4.70E-05
0.0319983	0.00321739	4.55E-05
0.0336393	0.00313996	4.40E-05
0.0352802	0.00294914	4.24E-05
0.0369212	0.00271689	4.07E-05
0.0385621	0.00232316	3.88E-05
0.0402031	0.00193651	3.70E-05
0.041844	0.00157198	3.53E-05
0.0434849	0.00124991	3.38E-05
0.0451259	0.00100374	3.25E-05
0.0467668	0.000881754	3.15E-05
0.0484078	0.000818849	3.08E-05
0.0500487	0.000762011	3.01E-05
0.0516896	0.000789641	2.96E-05
0.0533306	0.000763055	2.91E-05
0.0549715	0.000722969	2.85E-05
0.0566125	0.000691043	2.80E-05
0.0582534	0.00062005	2.73E-05
0.0598943	0.000550301	2.68E-05
0.0615353	0.0005291	2.64E-05
0.0631762	0.000464718	2.59E-05
0.0648172	0.000364461	2.53E-05
0.0664581	0.000350367	2.49E-05
0.0680991	0.000324579	2.45E-05
0.06974	0.000349619	2.42E-05
0.0713809	0.000299703	2.39E-05
0.0730219	0.000266852	2.35E-05
0.0746628	0.000324309	2.33E-05
0.0763038	0.000317523	2.30E-05
0.0779447	0.000304518	2.28E-05
0.0795856	0.000267523	2.25E-05
0.0812266	0.000205811	2.21E-05
0.0828675	0.000184191	2.18E-05
0.0845085	0.000193918	2.16E-05
0.0861494	0.000169797	2.13E-05
0.0877903	0.000165396	2.11E-05
0.0894313	0.000188778	2.09E-05
0.0910722	0.000167598	2.06E-05
0.0927132	0.000127457	2.03E-05
0.0943541	0.000136608	2.02E-05
0.095995	0.000184659	2.01E-05
0.097636	0.000175025	1.99E-05
0.0992769	0.000161499	1.97E-05
0.100918	0.000153509	1.95E-05
