0.00574329	0.0131735	0.000668496
0.00738423	0.0118908	0.000346492
0.00902518	0.0102472	0.00022523
0.0106661	0.00856659	0.000163633
0.0123071	0.00709921	0.000127978
0.013948	0.00565647	0.000104632
0.0155889	0.00446634	8.48E-05
0.0172299	0.0036554	7.27E-05
0.0188708	0.00302013	6.49E-05
0.0205118	0.00260622	5.90E-05
0.0221527	0.00236457	5.47E-05
0.0237936	0.00214264	5.11E-05
0.0254346	0.00212965	4.87E-05
0.0270755	0.00210998	4.66E-05
0.0287165	0.00197718	4.46E-05
0.0303574	0.00196271	4.31E-05
0.0319983	0.00186993	4.14E-05
0.0336393	0.0017028	3.98E-05
0.0352802	0.00161166	3.84E-05
0.0369212	0.00156984	3.73E-05
0.0385621	0.00148963	3.62E-05
0.0402031	0.00137429	3.50E-05
0.041844	0.00120483	3.38E-05
0.0434849	0.00109713	3.29E-05
0.0451259	0.00101028	3.20E-05
0.0467668	0.00100709	3.13E-05
0.0484078	0.000966362	3.06E-05
0.0500487	0.000960318	3.01E-05
0.0516896	0.000921279	2.95E-05
0.0533306	0.000896624	2.89E-05
0.0549715	0.000843314	2.83E-05
0.0566125	0.000791071	2.77E-05
0.0582534	0.00079641	2.73E-05
0.0598943	0.000759265	2.68E-05
0.0615353	0.00068246	2.63E-05
0.0631762	0.00063972	2.58E-05
0.0648172	0.000571234	2.54E-05
0.0664581	0.000526182	2.49E-05
0.0680991	0.000532541	2.45E-05
0.06974	0.000502594	2.41E-05
0.0713809	0.000446556	2.37E-05
0.0730219	0.000445314	2.35E-05
0.0746628	0.000455557	2.32E-05
0.0763038	0.000415543	2.28E-05
0.0779447	0.000394913	2.25E-05
0.0795856	0.000376579	2.23E-05
0.0812266	0.00030887	2.19E-05
0.0828675	0.000297804	2.16E-05
0.0845085	0.000323796	2.14E-05
0.0861494	0.000292402	2.11E-05
0.0877903	0.000267263	2.09E-05
0.0894313	0.000247628	2.06E-05
0.0910722	0.000235297	2.04E-05
0.0927132	0.000255468	2.02E-05
0.0943541	0.000260647	2.00E-05
0.095995	0.000223951	1.98E-05
0.097636	0.000192465	1.96E-05
0.0992769	0.000181623	1.94E-05
0.100918	0.000176403	1.92E-05
0.102559	0.000169109	1.90E-05
0.1042	0.000167133	1.88E-05
0.105841	0.000158708	1.87E-05
0.107482	0.000158309	1.86E-05
0.109123	0.000167048	1.84E-05
0.110764	0.000145372	1.83E-05
0.112404	0.00014299	1.81E-05
0.114045	0.000142637	1.79E-05
0.115686	0.000147769	1.78E-05
0.117327	0.000116893	1.76E-05
0.118968	0.000114678	1.75E-05
0.120609	7.62E-05	1.73E-05
0.12225	7.78E-05	1.71E-05
0.123891	0.000110313	1.71E-05
0.125532	0.000121205	1.70E-05
0.127173	0.00011644	1.68E-05
0.128814	9.90E-05	1.67E-05
0.130455	8.12E-05	1.65E-05
0.132096	7.05E-05	1.64E-05
0.133737	6.59E-05	1.63E-05
0.135378	4.99E-05	1.62E-05
0.137019	3.67E-05	1.60E-05
0.13866	4.54E-05	1.59E-05
0.1403	5.10E-05	1.58E-05
0.141941	5.00E-05	1.57E-05
0.143582	3.24E-05	1.56E-05
0.145223	5.64E-05	1.55E-05
0.146864	5.53E-05	1.55E-05
0.148505	4.46E-05	1.53E-05
0.150146	6.33E-05	1.53E-05
0.151787	6.79E-05	1.52E-05
0.153428	4.24E-05	1.51E-05
0.155069	3.40E-05	1.50E-05
0.15671	2.99E-05	1.49E-05
0.158351	3.09E-05	1.48E-05
0.159992	2.44E-05	1.47E-05
0.161633	3.45E-05	1.46E-05
0.163274	3.39E-05	1.45E-05
0.164915	4.10E-05	1.45E-05
0.166556	4.75E-05	1.44E-05
0.168196	1.61E-05	1.43E-05
0.169837	-8.46E-06	1.42E-05
0.171478	1.16E-05	1.42E-05
0.173119	3.44E-05	1.41E-05
0.17476	2.77E-05	1.40E-05
0.176401	4.36E-05	1.40E-05
0.178042	3.40E-05	1.39E-05
0.179683	2.27E-05	1.38E-05
0.181324	2.04E-05	1.37E-05
0.182965	1.63E-05	1.37E-05
0.184606	1.81E-05	1.36E-05
0.186247	2.16E-05	1.36E-05
0.187888	1.38E-05	1.35E-05
0.189529	4.68E-06	1.34E-05
0.19117	8.01E-06	1.34E-05
0.192811	2.33E-05	1.33E-05
0.194452	4.05E-05	1.33E-05
0.196092	3.54E-05	1.32E-05
0.197733	2.61E-05	1.31E-05
0.199374	9.03E-06	1.31E-05
0.201015	6.50E-06	1.31E-05
0.202656	1.35E-05	1.30E-05
0.204297	3.23E-05	1.30E-05
0.205938	2.23E-05	1.29E-05
0.207579	1.31E-06	1.28E-05
0.20922	4.57E-07	1.28E-05
0.210861	1.41E-05	1.27E-05
0.212502	-7.76E-06	1.27E-05
0.214143	-5.21E-06	1.26E-05
0.215784	8.81E-06	1.26E-05
0.217425	2.57E-05	1.25E-05
0.219066	1.19E-05	1.25E-05
0.220707	5.15E-06	1.24E-05
0.222347	1.59E-05	1.24E-05
0.223988	-8.27E-06	1.23E-05
0.225629	-4.17E-06	1.23E-05
0.22727	4.07E-06	1.22E-05
0.228911	5.07E-06	1.22E-05
0.230552	-3.56E-06	1.21E-05
0.232193	7.61E-06	1.21E-05
0.233834	1.82E-05	1.21E-05
0.235475	1.65E-05	1.20E-05
0.237116	1.27E-05	1.20E-05
0.238757	5.25E-06	1.19E-05
0.240398	1.34E-06	1.19E-05
0.242039	8.74E-06	1.19E-05
0.24368	3.47E-06	1.18E-05
0.245321	-4.68E-07	1.18E-05
0.246962	-7.72E-06	1.17E-05
0.248603	9.43E-06	1.17E-05
0.250243	2.21E-05	1.18E-05
0.251884	2.02E-05	1.17E-05
0.253525	-2.32E-06	1.16E-05
0.255166	3.47E-06	1.16E-05
0.256807	2.90E-05	1.16E-05
0.258448	1.28E-05	1.15E-05
0.260089	-4.37E-07	1.15E-05
0.26173	-9.20E-06	1.14E-05
0.263371	-4.09E-06	1.14E-05
0.265012	6.75E-06	1.14E-05
0.266653	-3.65E-06	1.13E-05
0.268294	-9.96E-07	1.13E-05
0.269935	-6.55E-06	1.13E-05
0.271576	-2.85E-06	1.12E-05
0.273217	2.20E-06	1.12E-05
0.274858	9.05E-06	1.12E-05
0.276499	2.30E-06	1.11E-05
0.278139	2.23E-06	1.11E-05
0.27978	6.74E-06	1.11E-05
0.281421	-9.48E-06	1.10E-05
0.283062	-9.81E-06	1.10E-05
0.284703	3.01E-06	1.10E-05
0.286344	1.48E-05	1.10E-05
0.287985	1.39E-05	1.09E-05
0.289626	6.63E-06	1.09E-05
0.291267	2.89E-07	1.10E-05
0.292908	-6.41E-06	1.11E-05
0.294549	-1.34E-05	1.11E-05
0.29619	-1.22E-05	1.13E-05
0.297831	-8.86E-06	1.13E-05
0.299472	5.15E-06	1.14E-05
0.301113	5.63E-06	1.15E-05
0.302754	-7.47E-06	1.18E-05
0.304395	-1.26E-05	1.17E-05
0.306035	-1.87E-06	1.18E-05
0.307676	1.35E-05	1.18E-05
0.309317	1.80E-05	1.18E-05
0.310958	-2.40E-08	1.18E-05
