0.00574329	0.0151269	0.000677432
0.00738423	0.0141817	0.000353883
0.00902518	0.0125045	0.000232208
0.0106661	0.0104699	0.000169593
0.0123071	0.00901379	0.000133977
0.013948	0.00751685	0.000110531
0.0155889	0.00612781	9.00E-05
0.0172299	0.00512494	7.72E-05
0.0188708	0.00427069	6.88E-05
0.0205118	0.00361318	6.22E-05
0.0221527	0.00309512	5.71E-05
0.0237936	0.00267413	5.29E-05
0.0254346	0.00240312	4.97E-05
0.0270755	0.0023562	4.75E-05
0.0287165	0.00228375	4.57E-05
0.0303574	0.00212766	4.37E-05
0.0319983	0.00200929	4.20E-05
0.0336393	0.00189522	4.04E-05
0.0352802	0.00177156	3.90E-05
0.0369212	0.00163333	3.76E-05
0.0385621	0.00149274	3.63E-05
0.0402031	0.00136845	3.52E-05
0.041844	0.00126132	3.41E-05
0.0434849	0.00117143	3.32E-05
0.0451259	0.00110503	3.24E-05
0.0467668	0.00106022	3.16E-05
0.0484078	0.00101149	3.09E-05
0.0500487	0.000964593	3.02E-05
0.0516896	0.000933271	2.96E-05
0.0533306	0.000881411	2.90E-05
0.0549715	0.000791188	2.83E-05
0.0566125	0.000752683	2.78E-05
0.0582534	0.00075795	2.73E-05
0.0598943	0.000731216	2.69E-05
0.0615353	0.000681284	2.64E-05
0.0631762	0.000631091	2.59E-05
0.0648172	0.000567416	2.55E-05
0.0664581	0.000555574	2.51E-05
0.0680991	0.000516129	2.46E-05
0.06974	0.000500576	2.42E-05
0.0713809	0.000452932	2.39E-05
0.0730219	0.000415802	2.35E-05
0.0746628	0.000408373	2.32E-05
0.0763038	0.000404531	2.29E-05
0.0779447	0.000385142	2.26E-05
0.0795856	0.000331705	2.23E-05
0.0812266	0.00036156	2.21E-05
0.0828675	0.000354293	2.19E-05
0.0845085	0.000316905	2.15E-05
0.0861494	0.000262156	2.12E-05
0.0877903	0.000223024	2.09E-05
0.0894313	0.000237106	2.07E-05
0.0910722	0.000236232	2.05E-05
0.0927132	0.000249455	2.03E-05
0.0943541	0.000248725	2.01E-05
0.095995	0.000208638	1.99E-05
0.097636	0.000200611	1.97E-05
0.0992769	0.000177008	1.95E-05
0.100918	0.000184362	1.93E-05
0.102559	0.000146731	1.91E-05
0.1042	0.000157844	1.89E-05
0.105841	0.000177472	1.88E-05
0.107482	0.000158679	1.87E-05
0.109123	0.000130363	1.84E-05
0.110764	0.000136833	1.83E-05
0.112404	0.000123554	1.81E-05
0.114045	0.000107291	1.79E-05
0.115686	0.000101714	1.78E-05
0.117327	0.000121497	1.77E-05
0.118968	0.000122796	1.76E-05
0.120609	0.000119165	1.74E-05
0.12225	0.000113426	1.73E-05
0.123891	0.000123076	1.72E-05
0.125532	9.48E-05	1.70E-05
0.127173	9.00E-05	1.69E-05
0.128814	8.69E-05	1.67E-05
0.130455	6.71E-05	1.66E-05
0.132096	6.89E-05	1.65E-05
0.133737	6.55E-05	1.64E-05
0.135378	6.90E-05	1.63E-05
0.137019	6.65E-05	1.62E-05
0.13866	0.000101941	1.61E-05
0.1403	7.83E-05	1.60E-05
0.141941	7.08E-05	1.58E-05
0.143582	5.44E-05	1.57E-05
0.145223	5.66E-05	1.56E-05
0.146864	7.54E-05	1.56E-05
0.148505	6.96E-05	1.54E-05
0.150146	4.48E-05	1.53E-05
0.151787	3.65E-05	1.52E-05
0.153428	6.02E-05	1.51E-05
0.155069	7.35E-05	1.51E-05
0.15671	8.05E-05	1.50E-05
0.158351	7.26E-05	1.49E-05
0.159992	7.99E-05	1.48E-05
0.161633	7.03E-05	1.47E-05
0.163274	6.13E-05	1.46E-05
0.164915	5.75E-05	1.46E-05
0.166556	5.01E-05	1.45E-05
0.168196	1.53E-05	1.44E-05
0.169837	2.54E-05	1.43E-05
0.171478	3.06E-05	1.43E-05
0.173119	4.65E-05	1.42E-05
0.17476	3.05E-05	1.41E-05
0.176401	2.76E-05	1.40E-05
0.178042	2.80E-05	1.39E-05
0.179683	2.19E-05	1.39E-05
0.181324	2.40E-05	1.38E-05
0.182965	2.28E-05	1.37E-05
0.184606	1.67E-05	1.37E-05
0.186247	2.14E-05	1.36E-05
0.187888	2.65E-05	1.36E-05
0.189529	2.46E-05	1.35E-05
0.19117	8.95E-06	1.34E-05
0.192811	5.52E-06	1.34E-05
0.194452	1.60E-05	1.33E-05
0.196092	3.36E-05	1.33E-05
0.197733	2.76E-05	1.32E-05
0.199374	2.53E-05	1.32E-05
0.201015	1.14E-05	1.31E-05
0.202656	1.64E-05	1.31E-05
0.204297	8.59E-06	1.30E-05
0.205938	2.17E-05	1.30E-05
0.207579	1.96E-05	1.29E-05
0.20922	5.46E-06	1.28E-05
0.210861	-1.48E-05	1.28E-05
0.212502	-1.88E-05	1.27E-05
0.214143	-1.74E-05	1.27E-05
0.215784	1.51E-05	1.26E-05
