0.00459437	0.029160127	0.016269159
0.00590705	0.032962107	0.003577806
0.00721972	0.038793213	0.00209243
0.0085324	0.040694334	0.001419245
0.00984508	0.039573322	0.001038159
0.0111578	0.038968067	0.000811147
0.0124704	0.037775759	0.000665285
0.0137831	0.036871984	0.000567582
0.0150958	0.03613314	0.000493247
0.0164085	0.035508304	0.000421318
0.0177211	0.034795351	0.000386857
0.0190338	0.03373052	0.000359464
0.0203465	0.032823834	0.000336788
0.0216592	0.032159407	0.000318143
0.0229718	0.031409038	0.000302566
0.0242845	0.030735669	0.000289147
0.0255972	0.030306234	0.000277164
0.0269099	0.029456025	0.000266424
0.0282226	0.0277855	0.000256769
0.0295352	0.026757375	0.000248369
0.0308479	0.025744757	0.000240548
0.0321606	0.024649221	0.000233065
0.0334733	0.024127542	0.000226674
0.0347859	0.023528241	0.000220569
0.0360986	0.022673295	0.000214912
0.0374113	0.021925272	0.00020973
0.038724	0.021165217	0.00020476
0.0400366	0.020430606	0.000200348
0.0413493	0.019451967	0.000195848
0.042662	0.018574213	0.000191753
0.0439747	0.018148951	0.000188009
0.0452874	0.017559749	0.000184003
0.0466	0.016876299	0.000180636
0.0479127	0.016238262	0.000177305
0.0492254	0.015393974	0.000174029
0.0505381	0.014692322	0.000170937
0.0518507	0.01429594	0.000168153
0.0531634	0.014085937	0.000165437
0.0544761	0.013305736	0.000162795
0.0557888	0.012987949	0.000160554
0.0571014	0.012534038	0.000158189
0.0584141	0.0119574	0.000155849
0.0597268	0.011362921	0.000153375
0.0610395	0.010866174	0.000151223
0.0623522	0.010318402	0.00014906
0.0636648	0.009762922	0.000146903
0.0649775	0.009543878	0.000145096
0.0662902	0.00916778	0.000143287
0.0676029	0.008916886	0.000141449
0.0689155	0.008728627	0.000139735
0.0702282	0.007961167	0.000137888
0.0715409	0.007558437	0.000136296
0.0728536	0.007473198	0.000134915
0.0741663	0.007190172	0.000133441
0.0754789	0.006810966	0.000132227
0.0767916	0.006578767	0.00013075
0.0781043	0.00668224	0.000129418
0.079417	0.006483323	0.000127942
0.0807296	0.005988119	0.000126532
0.0820423	0.005804499	0.000125359
0.083355	0.00550088	0.000124177
0.0846677	0.005327373	0.000123008
0.0859803	0.004982467	0.000121598
0.087293	0.004951157	0.000120559
0.0886057	0.004958647	0.000119524
0.0899184	0.004728886	0.000118361
0.0912311	0.004501891	0.000117309
0.0925437	0.004407498	0.000116348
0.0938564	0.004115641	0.000115695
0.0951691	0.004015545	0.000114712
0.0964818	0.003966591	0.000113713
0.0977944	0.003625674	0.000112776
0.0991071	0.003618262	0.000112165
0.10042	0.003530526	0.000111304
0.101732	0.003241422	0.000110275
0.103045	0.003277398	0.000109426
0.104358	0.003202968	0.000108594
0.10567	0.003013645	0.000107716
0.106983	0.002772167	0.000106862
0.108296	0.002749937	0.000106056
0.109609	0.002682611	0.000105495
0.110921	0.002751725	0.000104692
0.112234	0.002760865	0.00010402
0.113547	0.002510267	0.0001033
0.114859	0.002306145	0.000102447
0.116172	0.002298227	0.00010167
0.117485	0.002141068	0.000100943
0.118797	0.001974487	0.000100238
0.12011	0.002062532	9.97E-05
0.121423	0.001963494	9.90E-05
0.122735	0.001897166	9.84E-05
0.124048	0.002007953	9.79E-05
0.125361	0.001892711	9.73E-05
0.126673	0.001765444	9.69E-05
0.127986	0.001804712	9.62E-05
0.129299	0.001805369	9.56E-05
0.130611	0.001724007	9.50E-05
0.131924	0.00163817	9.45E-05
0.133237	0.001543285	9.39E-05
0.134549	0.001369863	9.33E-05
0.135862	0.00114204	9.27E-05
0.137175	0.001247327	9.23E-05
0.138487	0.00119769	9.17E-05
0.1398	0.001240191	9.13E-05
0.141113	0.001258603	9.08E-05
0.142425	0.001209517	9.03E-05
0.143738	0.001236018	8.99E-05
0.145051	0.001192328	8.94E-05
0.146363	0.001091233	8.91E-05
0.147676	0.001006138	8.86E-05
0.148989	0.000996072	8.82E-05
0.150302	0.001087146	8.78E-05
0.151614	0.00115304	8.74E-05
0.152927	0.001077723	8.69E-05
0.15424	0.001082447	8.65E-05
0.155552	0.001084668	8.60E-05
0.156865	0.000954471	8.55E-05
0.158178	0.000987766	8.51E-05
0.15949	0.00099615	8.47E-05
0.160803	0.00088125	8.43E-05
0.162116	0.00081805	8.39E-05
0.163428	0.000847882	8.36E-05
0.164741	0.000872681	8.31E-05
0.166054	0.000881283	8.28E-05
0.167366	0.000796832	8.25E-05
0.168679	0.000845077	8.21E-05
0.169992	0.000864159	8.18E-05
0.171304	0.000910438	8.13E-05
0.172617	0.000869481	8.10E-05
0.17393	0.000880008	8.06E-05
0.175242	0.000818346	8.02E-05
0.176555	0.000879903	7.99E-05
0.177868	0.000878162	7.96E-05
0.17918	0.000727232	7.93E-05
0.180493	0.000677082	7.89E-05
0.181806	0.000714498	7.86E-05
0.183118	0.000718716	7.84E-05
0.184431	0.000526087	7.80E-05
0.185744	0.000543882	7.77E-05
0.187056	0.000629653	7.74E-05
0.188369	0.00070997	7.71E-05
0.189682	0.000722061	7.72E-05
0.190995	0.000637597	7.69E-05
0.192307	0.000649556	7.66E-05
0.19362	0.000777612	7.63E-05
0.194933	0.000699292	7.60E-05
0.196245	0.000591186	7.57E-05
0.197558	0.000611307	7.54E-05
0.198871	0.000730682	7.51E-05
0.200183	0.000744429	7.49E-05
0.201496	0.000641244	7.45E-05
0.202809	0.000713374	7.43E-05
0.204121	0.000624449	7.40E-05
0.205434	0.000571841	7.37E-05
0.206747	0.000577637	7.34E-05
0.208059	0.000591567	7.32E-05
0.209372	0.000603586	7.30E-05
0.210685	0.000533421	7.27E-05
0.211997	0.000601371	7.25E-05
0.21331	0.00065503	7.22E-05
0.214623	0.00053783	7.19E-05
0.215935	0.000555302	7.18E-05
0.217248	0.000589176	7.15E-05
0.218561	0.000529235	7.12E-05
0.219873	0.000466285	7.11E-05
0.221186	0.000412672	7.07E-05
0.222499	0.00042768	7.04E-05
0.223811	0.000451986	7.02E-05
0.225124	0.000494652	7.00E-05
0.226437	0.000485065	7.03E-05
0.227749	0.00048011	7.01E-05
0.229062	0.000536174	6.98E-05
0.230375	0.000512144	6.96E-05
0.231687	0.000512676	6.93E-05
0.233	0.000457992	6.91E-05
0.234313	0.000497642	6.89E-05
0.235626	0.000508753	6.86E-05
0.236938	0.000614848	6.84E-05
0.238251	0.00059666	6.82E-05
0.239564	0.000415445	6.79E-05
0.240876	0.000317373	6.77E-05
0.242189	0.000495854	6.75E-05
0.243502	0.000512433	6.73E-05
0.244814	0.000463696	6.71E-05
0.246127	0.000523715	6.69E-05
0.24744	0.000443628	6.67E-05
0.248752	0.000519457	6.66E-05
0.250065	0.000487601	6.64E-05
0.251378	0.000427444	6.62E-05
0.25269	0.000433831	6.60E-05
0.254003	0.000526705	6.58E-05
0.255316	0.000580699	6.56E-05
0.256628	0.000522066	6.55E-05
0.257941	0.000323398	6.53E-05
0.259254	0.00048586	6.50E-05
0.260566	0.000479525	6.48E-05
0.261879	0.000444226	6.46E-05
0.263192	0.000373634	6.44E-05
0.264504	0.000370802	6.43E-05
0.265817	0.000396244	6.41E-05
0.26713	0.000474393	6.39E-05
0.268442	0.000461659	6.38E-05
0.269755	0.00041302	6.36E-05
0.271068	0.000458183	6.35E-05
0.27238	0.0003434	6.33E-05
0.273693	0.000371222	6.31E-05
0.275006	0.000445652	6.30E-05
0.276319	0.000498489	6.28E-05
0.277631	0.000415734	6.26E-05
0.278944	0.000401948	6.25E-05
0.280257	0.000386073	6.23E-05
0.281569	0.000412219	6.22E-05
0.282882	0.00035214	6.20E-05
0.284195	0.000328852	6.18E-05
0.285507	0.000373325	6.17E-05
0.28682	0.000347468	6.15E-05
0.288133	0.000372707	6.14E-05
0.289445	0.000324883	6.20E-05
0.290758	0.000256105	6.30E-05
0.292071	0.000256197	6.39E-05
0.293383	0.00021223	6.33E-05
0.294696	0.000305492	6.32E-05
0.296009	0.000382419	6.33E-05
0.297321	0.000448339	6.32E-05
0.298634	0.000527474	6.49E-05
0.299947	0.000420058	6.55E-05
0.301259	0.000419059	6.49E-05
0.302572	0.000344189	6.68E-05
0.303885	0.000406292	6.59E-05
0.305197	0.000303606	6.63E-05
0.30651	0.000368337	6.59E-05
0.307823	0.000393012	6.60E-05
0.309135	0.000369533	6.63E-05
0.310448	0.000291345	6.80E-05
0.311761	0.0003398	6.78E-05
0.313073	0.000401784	6.76E-05
0.314386	0.000331632	6.70E-05
0.315699	0.000335522	6.85E-05
0.317011	0.000288559	6.75E-05
0.318324	0.000261342	6.75E-05
0.319637	0.000302233	6.81E-05
0.32095	0.000374409	6.80E-05
0.322262	0.000330732	6.94E-05
0.323575	0.000375191	6.82E-05
0.324888	0.000369362	7.00E-05
0.3262	0.000498108	6.85E-05
0.327513	0.000496321	7.15E-05
0.328826	0.000397401	7.26E-05
0.330138	0.000361234	7.56E-05
0.331451	0.000363094	7.25E-05
0.332764	0.000416621	7.43E-05
0.334076	0.000410116	7.59E-05
0.335389	0.000388642	7.79E-05
0.336702	0.0003288	8.17E-05
0.338014	0.000346403	7.91E-05
0.339327	0.00030749	8.25E-05
0.34064	0.000399773	8.21E-05
0.341952	0.000344005	8.45E-05
0.343265	0.000233422	8.33E-05
0.344578	0.000144424	8.34E-05
0.34589	0.000198746	8.71E-05
0.347203	0.000358639	8.52E-05
0.348516	0.000381519	8.95E-05
0.349828	0.00037797	9.42E-05
0.351141	0.000289926	8.73E-05
0.352454	0.000213065	9.77E-05
0.353766	0.000321729	9.47E-05
0.355079	0.000377767	8.97E-05
0.356392	0.00028206	9.34E-05
0.357704	0.000375467	9.60E-05
0.359017	0.00032784	9.59E-05
0.36033	0.000357949	9.82E-05
0.361643	0.000272513	0.000103372
0.362955	0.000193667	0.000100159
0.364268	0.000343795	0.000100353
0.365581	0.000327656	0.000100955
0.366893	0.000365006	0.000100541
0.368206	0.000309836	0.000100142
0.369519	0.000325054	0.000106518
0.370831	0.00034024	0.000107781
0.372144	0.000427076	0.000105231
0.373457	0.000367641	0.000115794
0.374769	0.000288848	0.000107195
0.376082	0.000252294	0.000116552
0.377395	0.000339175	0.000120449
0.378707	0.00032349	0.000115674
0.38002	0.000301898	0.000116964
0.381333	0.000302115	0.000121225
0.382645	0.00039288	0.000121614
0.383958	0.000626453	0.00012432
0.385271	0.000593374	0.000118324
0.386583	0.000381663	0.000126826
0.387896	0.000314258	0.000128136
0.389209	0.000372168	0.000134184
0.390521	0.000320849	0.000125049
0.391834	0.000222731	0.000132732
0.393147	0.000165642	0.000132566
0.394459	0.000244448	0.000136672
0.395772	0.000512945	0.00013938
0.397085	0.000465476	0.000153897
0.398397	0.000211724	0.00015822
0.39971	0.000353559	0.000142019
0.401023	0.000507544	0.000154868
0.402336	0.000520449	0.000154359
0.403648	0.000483126	0.000179673
0.404961	0.000377241	0.0001648
0.406274	0.000685822	0.00017946
0.407586	0.000666661	0.000165739
0.408899	0.000215667	0.000167467
0.410212	0.000203142	0.000173367
0.411524	9.85E-05	0.000205908
0.412837	0.000355853	0.000177589
0.41415	0.000507551	0.000206038
0.415462	0.000601568	0.000189684
0.416775	0.000578169	0.000227242
