
Sample:   c= 0 mg/ml  Code: 
 5.907050e-003  4.694529e-002  9.352751e-004
 7.219720e-003  4.581853e-002  5.822478e-004
 8.532400e-003  4.110542e-002  4.184659e-004
 9.845080e-003  3.611855e-002  3.229887e-004
 1.115780e-002  3.075015e-002  2.623437e-004
 1.247040e-002  2.519924e-002  2.188818e-004
 1.378310e-002  2.000607e-002  1.858099e-004
 1.509580e-002  1.536044e-002  1.587352e-004
 1.640850e-002  1.139576e-002  1.321753e-004
 1.772110e-002  8.120110e-003  1.164109e-004
 1.903380e-002  5.669495e-003  1.038054e-004
 2.034650e-002  3.852521e-003  9.399587e-005
 2.165920e-002  2.604112e-003  8.635598e-005
 2.297180e-002  1.945190e-003  8.067082e-005
 2.428450e-002  1.685461e-003  7.622216e-005
 2.559720e-002  1.756909e-003  7.350746e-005
 2.690990e-002  1.799149e-003  7.134577e-005
 2.822260e-002  1.974690e-003  6.934121e-005
 2.953520e-002  1.986644e-003  6.795999e-005
 3.084790e-002  2.116513e-003  6.617526e-005
 3.216060e-002  2.233389e-003  6.430252e-005
 3.347330e-002  2.133920e-003  6.268577e-005
 3.478590e-002  2.039244e-003  6.073977e-005
 3.609860e-002  1.893095e-003  5.897945e-005
 3.741130e-002  1.674464e-003  5.735488e-005
 3.872400e-002  1.434848e-003  5.584068e-005
 4.003660e-002  1.166044e-003  5.460031e-005
 4.134930e-002  9.997350e-004  5.298012e-005
 4.266200e-002  7.854780e-004  5.170850e-005
 4.397470e-002  6.281930e-004  5.070313e-005
 4.528740e-002  5.060190e-004  4.969453e-005
 4.660000e-002  4.337410e-004  4.871705e-005
 4.791270e-002  4.503920e-004  4.801478e-005
 4.922540e-002  4.421760e-004  4.736657e-005
 5.053810e-002  4.613500e-004  4.641577e-005
 5.185070e-002  4.014430e-004  4.589264e-005
 5.316340e-002  4.759070e-004  4.534188e-005
 5.447610e-002  5.230990e-004  4.473917e-005
 5.578880e-002  4.553820e-004  4.414235e-005
 5.710140e-002  4.940240e-004  4.332271e-005
 5.841410e-002  4.850100e-004  4.295906e-005
 5.972680e-002  4.031530e-004  4.244030e-005
 6.103950e-002  3.190430e-004  4.190931e-005
 6.235220e-002  2.356880e-004  4.135307e-005
 6.366480e-002  2.279680e-004  4.062946e-005
 6.497750e-002  2.287700e-004  4.018028e-005
 6.629020e-002  2.709720e-004  3.968273e-005
 6.760290e-002  2.086860e-004  3.931738e-005
 6.891550e-002  1.667510e-004  3.892226e-005
 7.022820e-002  1.456110e-004  3.852214e-005
 7.154090e-002  1.569690e-004  3.804975e-005
 7.285360e-002  1.586440e-004  3.764132e-005
 7.416630e-002  1.211680e-004  3.736771e-005
 7.547890e-002  1.541440e-004  3.711112e-005
 7.679160e-002  1.608100e-004  3.678415e-005
 7.810430e-002  1.590730e-004  3.646382e-005
 7.941700e-002  1.312850e-004  3.608363e-005
 8.072960e-002  9.304500e-005  3.567250e-005
 8.204230e-002  1.451210e-004  3.534837e-005
 8.335500e-002  1.630140e-004  3.511855e-005
 8.466770e-002  1.573420e-004  3.471042e-005
 8.598030e-002  1.152250e-004  3.438244e-005
 8.729300e-002  9.508600e-005  3.411150e-005
 8.860570e-002  1.003860e-004  3.378691e-005
 8.991840e-002  1.287670e-004  3.346219e-005
 9.123110e-002  9.094300e-005  3.324797e-005
 9.254370e-002  1.046710e-004  3.302103e-005
 9.385640e-002  1.047230e-004  3.282792e-005
 9.516910e-002  1.129110e-004  3.255823e-005
 9.648180e-002  6.695200e-005  3.226324e-005
 9.779440e-002  1.025950e-004  3.203796e-005
 9.910710e-002  6.609000e-005  3.188679e-005
 1.004200e-001  6.434000e-005  3.169870e-005
 1.017320e-001  9.209200e-005  3.139948e-005
 1.030450e-001  5.347400e-005  3.118449e-005
 1.043580e-001 -8.751000e-006  3.100655e-005
 1.056700e-001  5.067100e-005  3.071470e-005
 1.069830e-001  2.835500e-005  3.048909e-005
 1.082960e-001 -3.369700e-005  3.034629e-005
 1.096090e-001 -4.613000e-005  3.024830e-005
 1.109210e-001 -3.020800e-005  3.001865e-005
 1.122340e-001  1.116300e-005  2.979402e-005
 1.135470e-001  1.695200e-005  2.960772e-005
 1.148590e-001  2.506500e-005  2.936865e-005
 1.161720e-001 -1.443000e-006  2.920856e-005
 1.174850e-001  6.137000e-006  2.898275e-005
 1.187970e-001  2.571500e-005  2.883443e-005
 1.201100e-001  6.392500e-005  2.864958e-005
 1.214230e-001  8.386000e-005  2.844649e-005
 1.227350e-001  5.361300e-005  2.825093e-005
 1.240480e-001 -1.098100e-005  2.809407e-005
 1.253610e-001  4.584100e-005  2.791101e-005
 1.266730e-001  5.812800e-005  2.780423e-005
 1.279860e-001  5.824500e-005  2.765997e-005
 1.292990e-001  7.974800e-005  2.746507e-005
 1.306110e-001  4.783800e-005  2.726344e-005
 1.319240e-001  3.836600e-005  2.718304e-005
 1.332370e-001  3.798000e-005  2.705401e-005
 1.345490e-001  2.346900e-005  2.686730e-005
 1.358620e-001 -9.557000e-006  2.675144e-005
range-from: 2
range-to: 101
