
Sample:   c= 0 mg/ml  Code: 
 5.907050e-003  6.633967e-002  9.574108e-004
 7.219720e-003  6.325053e-002  6.029259e-004
 8.532400e-003  5.714473e-002  4.386903e-004
 9.845080e-003  4.977142e-002  3.407824e-004
 1.115780e-002  4.174525e-002  2.769447e-004
 1.247040e-002  3.394454e-002  2.307243e-004
 1.378310e-002  2.665355e-002  1.949530e-004
 1.509580e-002  1.952612e-002  1.641115e-004
 1.640850e-002  1.343165e-002  1.341811e-004
 1.772110e-002  8.795655e-003  1.163046e-004
 1.903380e-002  5.575441e-003  1.024621e-004
 2.034650e-002  3.343843e-003  9.198062e-005
 2.165920e-002  1.889181e-003  8.402574e-005
 2.297180e-002  1.274736e-003  7.851922e-005
 2.428450e-002  1.163924e-003  7.444030e-005
 2.559720e-002  1.262571e-003  7.181964e-005
 2.690990e-002  1.565925e-003  7.022555e-005
 2.822260e-002  1.985959e-003  6.872105e-005
 2.953520e-002  2.271504e-003  6.787280e-005
 3.084790e-002  2.574274e-003  6.640224e-005
 3.216060e-002  2.749729e-003  6.462377e-005
 3.347330e-002  2.714853e-003  6.312671e-005
 3.478590e-002  2.573246e-003  6.110950e-005
 3.609860e-002  2.326352e-003  5.918922e-005
 3.741130e-002  1.996836e-003  5.739430e-005
 3.872400e-002  1.668159e-003  5.574689e-005
 4.003660e-002  1.213053e-003  5.420781e-005
 4.134930e-002  9.529530e-004  5.244863e-005
 4.266200e-002  6.931910e-004  5.112457e-005
 4.397470e-002  4.599750e-004  5.001143e-005
 4.528740e-002  2.979900e-004  4.895329e-005
 4.660000e-002  3.027710e-004  4.812313e-005
 4.791270e-002  3.356930e-004  4.745925e-005
 4.922540e-002  3.252590e-004  4.681186e-005
 5.053810e-002  4.171450e-004  4.598051e-005
 5.185070e-002  4.027760e-004  4.553535e-005
 5.316340e-002  4.986810e-004  4.501683e-005
 5.447610e-002  5.414010e-004  4.440966e-005
 5.578880e-002  4.506020e-004  4.378624e-005
 5.710140e-002  4.804970e-004  4.296228e-005
 5.841410e-002  4.421520e-004  4.255754e-005
 5.972680e-002  3.712980e-004  4.205822e-005
 6.103950e-002  2.646250e-004  4.150538e-005
 6.235220e-002  1.410700e-004  4.090123e-005
 6.366480e-002  1.921900e-004  4.026737e-005
 6.497750e-002  1.593120e-004  3.977525e-005
 6.629020e-002  1.697060e-004  3.923376e-005
 6.760290e-002  9.297800e-005  3.885703e-005
 6.891550e-002  1.014310e-004  3.853674e-005
 7.022820e-002  1.691170e-004  3.826252e-005
 7.154090e-002  1.607760e-004  3.776826e-005
 7.285360e-002  1.662530e-004  3.736664e-005
 7.416630e-002  1.155700e-004  3.708191e-005
 7.547890e-002  1.208480e-004  3.679515e-005
 7.679160e-002  1.131360e-004  3.644392e-005
 7.810430e-002  1.393750e-004  3.615454e-005
 7.941700e-002  1.094900e-004  3.577731e-005
 8.072960e-002  8.330700e-005  3.538897e-005
 8.204230e-002  1.195040e-004  3.504810e-005
 8.335500e-002  8.788000e-005  3.475789e-005
 8.466770e-002  7.103400e-005  3.434158e-005
 8.598030e-002  7.097400e-005  3.407003e-005
 8.729300e-002  6.172900e-005  3.381397e-005
 8.860570e-002  5.092500e-005  3.347094e-005
 8.991840e-002  6.694200e-005  3.313410e-005
 9.123110e-002  6.831000e-005  3.297088e-005
 9.254370e-002  7.669000e-005  3.273987e-005
 9.385640e-002  7.666700e-005  3.255194e-005
 9.516910e-002  1.094860e-004  3.230442e-005
 9.648180e-002  8.825000e-005  3.204611e-005
 9.779440e-002  6.501500e-005  3.175765e-005
 9.910710e-002  3.138300e-005  3.161047e-005
 1.004200e-001 -9.100000e-008  3.138896e-005
 1.017320e-001  1.851300e-005  3.107925e-005
 1.030450e-001  3.224800e-005  3.092551e-005
 1.043580e-001 -6.730000e-006  3.077775e-005
 1.056700e-001  2.460500e-005  3.045310e-005
 1.069830e-001  1.707300e-005  3.024988e-005
 1.082960e-001 -2.000300e-005  3.013868e-005
 1.096090e-001 -5.058500e-005  3.002010e-005
 1.109210e-001 -2.386100e-005  2.980755e-005
 1.122340e-001 -2.540000e-007  2.955981e-005
 1.135470e-001 -1.536700e-005  2.935423e-005
 1.148590e-001  1.600000e-006  2.912288e-005
 1.161720e-001 -4.633800e-005  2.894368e-005
 1.174850e-001 -2.412800e-005  2.873810e-005
 1.187970e-001  9.593000e-006  2.860412e-005
 1.201100e-001  3.589900e-005  2.840573e-005
 1.214230e-001  4.591800e-005  2.819484e-005
 1.227350e-001  3.833800e-005  2.802535e-005
 1.240480e-001  1.008800e-005  2.790876e-005
 1.253610e-001  3.033000e-005  2.768677e-005
 1.266730e-001  5.538600e-005  2.759841e-005
 1.279860e-001  5.194800e-005  2.745045e-005
 1.292990e-001  6.613700e-005  2.724168e-005
 1.306110e-001  4.849600e-005  2.705948e-005
 1.319240e-001  7.800000e-008  2.694187e-005
 1.332370e-001  1.644800e-005  2.683154e-005
 1.345490e-001  3.672100e-005  2.667888e-005
 1.358620e-001  7.412000e-006  2.657077e-005
range-from: 2
range-to: 101
